i,j,term1,term2,term3,term4,d_cpp
57,22,-1.2154626146142623e-168,-3.3223784879871048e-163,-3.5029383928726574e-163,-1.8043277386122324e-320,-6.8253290354859082e-163
57,23,-2.265408115102748e-171,-6.1887602626462301e-166,-6.5250981979713889e-166,-0,-1.271388111469877e-165
57,24,-7.0492131255874081e-172,-1.1534758496766743e-168,-1.2154626146142623e-168,0,-2.3696433856034954e-168
57,25,-3.7616636759961477e-169,-3.5892416229029504e-169,-2.265408115102748e-171,0,-7.3735593800501258e-169
57,26,-2.0194141814794157e-166,-1.9153229724661522e-166,-7.0492131255874081e-172,0,-3.9347442031586934e-166
57,27,-1.0841037564177223e-163,-1.0282233356992485e-163,-3.7616636759961477e-169,-1.9416779881560989e-321,-2.1123308537806465e-163
57,28,-5.8199103752856407e-161,-5.5199215242278343e-161,-2.0194141814794157e-166,-5.5928488023364946e-316,-1.1339852093655288e-160
57,29,-3.1243648567625001e-158,-2.9633186269707622e-158,-1.0841037564177223e-163,-1.6118475929578814e-310,-6.0876943247708267e-158
57,30,-1.677286268810189e-155,-1.590830095393479e-155,-5.8199103752856407e-161,-4.6453118016448939e-305,-3.2681221841140432e-155
57,31,-9.0043556259122864e-153,-8.5402236849456255e-153,-3.1243648567625001e-158,-1.3387693618664173e-299,-1.7544610554506479e-152
57,32,-4.8339047272719032e-150,-4.5847398034587886e-150,-1.677286268810189e-155,-3.8583059239157319e-294,-9.4186613035933796e-150
57,33,-2.5950368780524738e-147,-2.461275001786228e-147,-9.0043556259122864e-153,-1.1119558772819152e-288,-5.0563208841943271e-147
57,34,-1.3931214573715647e-144,-1.3213126358550717e-144,-4.8339047272719032e-150,-3.2046340995349187e-283,-2.7144389271313637e-144
57,35,-7.4788432156910114e-142,-7.093344223637116e-142,-2.5950368780524738e-147,-9.2356899421273556e-278,-1.4572213389696909e-141
57,36,-4.0149475516957267e-139,-3.8079959965299921e-139,-1.3931214573715647e-144,-2.6617069549216703e-272,-7.8229574794402936e-139
57,37,-2.1553873210027054e-136,-2.0442872998137314e-136,-7.4788432156910114e-142,-7.6709850138673014e-267,-4.1996820996596524e-136
57,38,-1.1570996740859281e-133,-1.0974566590899517e-133,-4.0149475516957267e-139,-2.2107621943193377e-261,-2.2545603481234314e-133
57,39,-6.2117821828278288e-131,-5.891594193686086e-131,-2.1553873210027054e-136,-6.3713714353453684e-256,-1.2103397930387125e-130
57,40,-3.3347375987621089e-128,-3.1628476492054854e-128,-1.1570996740859281e-133,-1.8362162186165544e-250,-6.4975968189643349e-128
57,41,-1.7902229223908862e-125,-1.6979453986843407e-125,-6.2117821828278288e-131,-5.2919375925972989e-245,-3.4881745328574098e-125
57,42,-9.6106455663661767e-123,-9.1152622467843018e-123,-3.3347375987621089e-128,-1.5251255925102206e-239,-1.8725941160526465e-122
57,43,-5.1593858534086249e-120,-4.893443917103121e-120,-1.7902229223908862e-125,-4.3953807697645984e-234,-1.005284767274097e-119
57,44,-2.769768399066858e-117,-2.626999939390792e-117,-9.6106455663661767e-123,-1.2667397495716047e-228,-5.3967779491032161e-117
57,45,-1.4869244523359343e-114,-1.4102805301270596e-114,-5.1593858534086249e-120,-3.6507180542419099e-223,-2.8972101418488473e-114
57,46,-7.982415886105824e-112,-7.5709601048437369e-112,-2.769768399066858e-117,-1.0521294777459308e-217,-1.5553403688633552e-111
57,47,-4.2852858649713616e-109,-4.0643996484849219e-109,-1.4869244523359343e-114,-3.0322156394840915e-212,-8.3497003827008067e-109
57,48,4.2852858649713616e-109,-2.181935220083333e-106,-7.982415886105824e-112,8.4886131538402307e-209,-2.1776579166342477e-106
58,1,-4.8045260617856718e-114,-1.313282191706574e-108,2.5792652142183454e-111,3.0750497557052504e-213,-1.3107077310184174e-108
58,2,-8.9496305192381136e-117,-2.4463162926211199e-111,-2.5792652142183454e-111,-9.7810791297057053e-217,-5.025590456469984e-111
58,3,-1.6670923500227509e-119,-4.5568754692141947e-114,-4.8045260617856718e-114,-3.3938752714433639e-222,-9.3614182019233661e-114
58,4,-3.1053761353948858e-122,-8.4883193986649975e-117,-8.9496305192381136e-117,-1.1776194840437136e-227,-1.7437980971664464e-116
58,5,-5.7845391361483202e-125,-1.5811616249012254e-119,-1.6670923500227509e-119,-4.0861479526606247e-233,-3.2482597594631125e-119
58,6,-1.077514979143633e-127,-2.9453086843709988e-122,-3.1053761353948858e-122,-1.4178268377234868e-238,-6.0506955949156755e-122
58,7,-2.007140937163734e-130,-5.4863735051583614e-125,-5.7845391361483202e-125,-4.9196283763050048e-244,-1.1270932712716052e-124
58,8,-3.7388016126145168e-133,-1.0219741787279545e-127,-1.077514979143633e-127,-1.7070309798766553e-249,-2.0994928966732e-127
58,9,-6.9644523907932209e-136,-1.9036823158406716e-130,-2.007140937163734e-130,-5.9231196817497085e-255,-3.9108302174567961e-130
58,10,-1.2973033107714746e-138,-3.5460840744090841e-133,-3.7388016126145168e-133,-2.0552261310960955e-260,-7.2848986600567095e-133
58,11,-2.4165516334974087e-141,-6.6054678126401052e-136,-6.9644523907932209e-136,-7.1313001878977016e-266,-1.3569944368949662e-135
58,12,-4.5014313529241318e-144,-1.2304334614823053e-138,-1.2973033107714746e-138,-2.4744451036532656e-271,-2.5277412736851328e-138
58,13,-8.3850408756888288e-147,-2.2919898273339978e-141,-2.4165516334974087e-141,-8.5859217949968789e-277,-4.7085498458722819e-141
58,14,-1.5619234188987416e-149,-4.2694038589246179e-144,-4.5014313529241318e-144,-2.9791751274241364e-282,-8.7708508310829379e-144
58,15,-2.9094727177509689e-152,-7.9528316806722849e-147,-8.3850408756888288e-147,-1.0337252832927575e-287,-1.6337901651088292e-146
58,16,-5.4196200613379683e-155,-1.4814136547165539e-149,-1.5619234188987416e-149,-3.5868584947626689e-293,-3.0433424932353568e-149
58,17,-1.0095396815393349e-157,-2.7595031612628568e-152,-2.9094727177509689e-152,-1.2445815217433851e-298,-5.6689859744106415e-152
58,18,-1.8805199572438927e-160,-5.140264282548879e-155,-5.4196200613379683e-155,-4.3184953254409682e-304,-1.0559903149086419e-154
58,19,-3.5029383928726574e-163,-9.575026861848514e-158,-1.0095396815393349e-157,-1.4984475946366128e-309,-1.9670458706625792e-157
58,20,-6.5250981979713444e-166,-1.7835880485051464e-160,-1.8805199572438927e-160,-5.1993692797588504e-315,-3.6641145308472367e-160
58,21,-1.2154626121829421e-168,-3.322378487987082e-163,-3.5029383928726574e-163,-1.8043277386122324e-320,-6.8253290354858614e-163
58,22,-2.264102883584278e-171,-6.1887602502666995e-166,-6.5250981979713444e-166,-0,-1.2713881089266881e-165
58,23,-4.219888776691933e-174,-1.1528112660968968e-168,-1.2154626121829421e-168,0,-2.3682780981686156e-168
58,24,-1.3130921159354361e-174,-2.1486370423878442e-171,-2.264102883584278e-171,0,-4.4140530180880578e-171
58,25,-7.0070386974427777e-172,-6.685859532482841e-172,-4.219888776691933e-174,0,-1.3735097117692538e-171
58,26,-3.7616635974357349e-169,-3.5677677065633557e-169,-1.3130921159354361e-174,0,-7.3294444349202494e-169
58,27,-2.0194141814792693e-166,-1.9153229324656161e-166,-7.0070386974427777e-172,0,-3.934744120983583e-166
58,28,-1.0841037564177223e-163,-1.028223335699174e-163,-3.7616635974357349e-169,-1.9416779881560989e-321,-2.1123308537804938e-163
58,29,-5.8199103752856407e-161,-5.5199215242278343e-161,-2.0194141814792693e-166,-5.5928488023364946e-316,-1.1339852093655288e-160
58,30,-3.1243648567625001e-158,-2.9633186269707622e-158,-1.0841037564177223e-163,-1.6118475929578814e-310,-6.0876943247708267e-158
58,31,-1.677286268810189e-155,-1.590830095393479e-155,-5.8199103752856407e-161,-4.6453118016448939e-305,-3.2681221841140432e-155
58,32,-9.0043556259122864e-153,-8.5402236849456255e-153,-3.1243648567625001e-158,-1.3387693618664173e-299,-1.7544610554506479e-152
58,33,-4.8339047272719032e-150,-4.5847398034587886e-150,-1.677286268810189e-155,-3.8583059239157319e-294,-9.4186613035933796e-150
58,34,-2.5950368780524738e-147,-2.461275001786228e-147,-9.0043556259122864e-153,-1.1119558772819152e-288,-5.0563208841943271e-147
58,35,-1.3931214573715647e-144,-1.3213126358550717e-144,-4.8339047272719032e-150,-3.2046340995349187e-283,-2.7144389271313637e-144
58,36,-7.4788432156910114e-142,-7.093344223637116e-142,-2.5950368780524738e-147,-9.2356899421273556e-278,-1.4572213389696909e-141
58,37,-4.0149475516957267e-139,-3.8079959965299921e-139,-1.3931214573715647e-144,-2.6617069549216703e-272,-7.8229574794402936e-139
58,38,-2.1553873210027054e-136,-2.0442872998137314e-136,-7.4788432156910114e-142,-7.6709850138672988e-267,-4.1996820996596524e-136
58,39,-1.1570996740859281e-133,-1.0974566590899517e-133,-4.0149475516957267e-139,-2.2107621943193372e-261,-2.2545603481234314e-133
58,40,-6.2117821828278288e-131,-5.891594193686086e-131,-2.1553873210027054e-136,-6.371371435345366e-256,-1.2103397930387125e-130
58,41,-3.3347375987621089e-128,-3.1628476492054854e-128,-1.1570996740859281e-133,-1.836216218616554e-250,-6.4975968189643349e-128
58,42,-1.7902229223908862e-125,-1.6979453986843407e-125,-6.2117821828278288e-131,-5.2919375925972973e-245,-3.4881745328574098e-125
58,43,-9.6106455663661767e-123,-9.1152622467843018e-123,-3.3347375987621089e-128,-1.5251255925102206e-239,-1.8725941160526465e-122
58,44,-5.1593858534086249e-120,-4.893443917103121e-120,-1.7902229223908862e-125,-4.3953807697645967e-234,-1.005284767274097e-119
58,45,-2.7697683990668583e-117,-2.626999939390792e-117,-9.6106455663661767e-123,-1.2667397495716047e-228,-5.3967779491032168e-117
58,46,-1.4869244523359344e-114,-1.4102805301270598e-114,-5.1593858534086249e-120,-3.6507180542419099e-223,-2.8972101418488476e-114
58,47,-7.9824158861058249e-112,-7.5709601048437378e-112,-2.7697683990668583e-117,-1.0521294777459308e-217,-1.5553403688633553e-111
58,48,7.9824158861058249e-112,-4.0643996484849224e-109,-1.4869244523359344e-114,2.945410612635956e-214,-4.0564321018433399e-109
59,1,-8.9496305192381136e-117,-2.4463162926211202e-111,4.8045260617856726e-114,1.0669922189516139e-218,-2.4415207161898535e-111
59,2,-1.6670923500227509e-119,-4.5568754692141947e-114,-4.8045260617856726e-114,-3.3938752714433646e-222,-9.3614182019233675e-114
59,3,-3.1053761353948858e-122,-8.4883193986649975e-117,-8.9496305192381136e-117,-1.1776194840437138e-227,-1.7437980971664464e-116
59,4,-5.7845391361483202e-125,-1.5811616249012254e-119,-1.6670923500227509e-119,-4.0861479526606247e-233,-3.2482597594631125e-119
59,5,-1.077514979143633e-127,-2.9453086843709988e-122,-3.1053761353948858e-122,-1.4178268377234868e-238,-6.0506955949156755e-122
59,6,-2.007140937163734e-130,-5.4863735051583614e-125,-5.7845391361483202e-125,-4.9196283763050048e-244,-1.1270932712716052e-124
59,7,-3.7388016126145168e-133,-1.0219741787279545e-127,-1.077514979143633e-127,-1.7070309798766553e-249,-2.0994928966732e-127
59,8,-6.9644523907932209e-136,-1.9036823158406716e-130,-2.007140937163734e-130,-5.9231196817497085e-255,-3.9108302174567961e-130
59,9,-1.2973033107714746e-138,-3.5460840744090841e-133,-3.7388016126145168e-133,-2.0552261310960955e-260,-7.2848986600567095e-133
59,10,-2.4165516334974087e-141,-6.6054678126401052e-136,-6.9644523907932209e-136,-7.1313001878977016e-266,-1.3569944368949662e-135
59,11,-4.5014313529241318e-144,-1.2304334614823053e-138,-1.2973033107714746e-138,-2.4744451036532656e-271,-2.5277412736851328e-138
59,12,-8.3850408756888288e-147,-2.2919898273339978e-141,-2.4165516334974087e-141,-8.5859217949968789e-277,-4.7085498458722819e-141
59,13,-1.5619234188987416e-149,-4.2694038589246179e-144,-4.5014313529241318e-144,-2.9791751274241364e-282,-8.7708508310829379e-144
59,14,-2.9094727177509689e-152,-7.9528316806722849e-147,-8.3850408756888288e-147,-1.0337252832927575e-287,-1.6337901651088292e-146
59,15,-5.4196200613379683e-155,-1.4814136547165539e-149,-1.5619234188987416e-149,-3.5868584947626689e-293,-3.0433424932353568e-149
59,16,-1.0095396815393349e-157,-2.7595031612628568e-152,-2.9094727177509689e-152,-1.2445815217433851e-298,-5.6689859744106415e-152
59,17,-1.8805199572438927e-160,-5.140264282548879e-155,-5.4196200613379683e-155,-4.3184953254409682e-304,-1.0559903149086419e-154
59,18,-3.5029383928726574e-163,-9.575026861848514e-158,-1.0095396815393349e-157,-1.4984475946366128e-309,-1.9670458706625792e-157
59,19,-6.5250981979713444e-166,-1.7835880485051464e-160,-1.8805199572438927e-160,-5.1993692797588504e-315,-3.6641145308472367e-160
59,20,-1.2154626121829337e-168,-3.322378487987082e-163,-3.5029383928726574e-163,-1.8043277386122324e-320,-6.8253290354858614e-163
59,21,-2.2641028790553374e-171,-6.1887602502666561e-166,-6.5250981979713444e-166,-0,-1.2713881089266789e-165
59,22,-4.2174574567902082e-174,-1.1528112637909e-168,-1.2154626121829337e-168,0,-2.3682780934312902e-168
59,23,-7.8605974653899707e-177,-2.1473990893802685e-171,-2.2641028790553374e-171,0,-4.4115098290330714e-171
59,24,-2.445962228994351e-177,-4.0023734707711917e-174,-4.2174574567902082e-174,0,-8.2222768897903946e-174
59,25,-1.3052360746859838e-174,-1.2454084284227737e-174,-7.8605974653899707e-177,0,-2.5585051005741473e-174
59,26,-7.0070385511043782e-172,-6.6458589966195885e-172,-2.445962228994351e-177,0,-1.3652922007346258e-171
59,27,-3.761663597435463e-169,-3.5677676320523619e-169,-1.3052360746859838e-174,0,-7.3294442818485715e-169
59,28,-2.0194141814792696e-166,-1.9153229324654778e-166,-7.0070385511043782e-172,0,-3.9347441209832986e-166
59,29,-1.0841037564177224e-163,-1.0282233356991742e-163,-3.761663597435463e-169,-1.9416779881560989e-321,-2.1123308537804941e-163
59,30,-5.8199103752856415e-161,-5.5199215242278351e-161,-2.0194141814792696e-166,-5.5928488023364946e-316,-1.1339852093655292e-160
59,31,-3.1243648567625009e-158,-2.9633186269707626e-158,-1.0841037564177224e-163,-1.6118475929578814e-310,-6.0876943247708276e-158
59,32,-1.6772862688101894e-155,-1.5908300953934794e-155,-5.8199103752856415e-161,-4.645311801644896e-305,-3.268122184114044e-155
59,33,-9.0043556259122885e-153,-8.5402236849456276e-153,-3.1243648567625009e-158,-1.3387693618664181e-299,-1.7544610554506484e-152
59,34,-4.8339047272719043e-150,-4.5847398034587896e-150,-1.6772862688101894e-155,-3.8583059239157319e-294,-9.4186613035933818e-150
59,35,-2.5950368780524744e-147,-2.4612750017862285e-147,-9.0043556259122885e-153,-1.1119558772819152e-288,-5.0563208841943282e-147
59,36,-1.393121457371565e-144,-1.3213126358550719e-144,-4.8339047272719043e-150,-3.2046340995349201e-283,-2.7144389271313637e-144
59,37,-7.4788432156910129e-142,-7.0933442236371174e-142,-2.5950368780524744e-147,-9.2356899421273556e-278,-1.4572213389696909e-141
59,38,-4.0149475516957275e-139,-3.8079959965299928e-139,-1.393121457371565e-144,-2.6617069549216703e-272,-7.8229574794402936e-139
59,39,-2.1553873210027058e-136,-2.0442872998137317e-136,-7.4788432156910129e-142,-7.6709850138673014e-267,-4.1996820996596532e-136
59,40,-1.1570996740859283e-133,-1.0974566590899519e-133,-4.0149475516957275e-139,-2.2107621943193377e-261,-2.2545603481234322e-133
59,41,-6.2117821828278298e-131,-5.891594193686087e-131,-2.1553873210027058e-136,-6.3713714353453672e-256,-1.2103397930387129e-130
59,42,-3.3347375987621094e-128,-3.1628476492054859e-128,-1.1570996740859283e-133,-1.8362162186165544e-250,-6.497596818964336e-128
59,43,-1.7902229223908865e-125,-1.697945398684341e-125,-6.2117821828278298e-131,-5.2919375925972989e-245,-3.4881745328574104e-125
59,44,-9.6106455663661781e-123,-9.1152622467843032e-123,-3.3347375987621094e-128,-1.5251255925102206e-239,-1.8725941160526468e-122
59,45,-5.1593858534086256e-120,-4.8934439171031217e-120,-1.7902229223908865e-125,-4.3953807697645984e-234,-1.0052847672740971e-119
59,46,-2.7697683990668587e-117,-2.6269999393907923e-117,-9.6106455663661781e-123,-1.2667397495716047e-228,-5.3967779491032175e-117
59,47,-1.4869244523359346e-114,-1.41028053012706e-114,-5.1593858534086256e-120,-3.6507180542419091e-223,-2.897210141848848e-114
59,48,1.4869244523359346e-114,-7.5709601048437387e-112,-2.7697683990668587e-117,1.0220095461770175e-219,-7.5561185580043705e-112
60,1,-1.6670923500227509e-119,-4.5568754692141955e-114,8.949630519238115e-117,3.7022893473220711e-224,-4.5479425096184576e-114
60,2,-3.1053761353948853e-122,-8.4883193986649975e-117,-8.949630519238115e-117,-1.1776194840437143e-227,-1.7437980971664467e-116
60,3,-5.7845391361483192e-125,-1.5811616249012252e-119,-1.6670923500227509e-119,-4.0861479526606274e-233,-3.248259759463112e-119
60,4,-1.077514979143633e-127,-2.9453086843709983e-122,-3.1053761353948853e-122,-1.4178268377234868e-238,-6.0506955949156755e-122
60,5,-2.007140937163734e-130,-5.4863735051583614e-125,-5.7845391361483192e-125,-4.9196283763050074e-244,-1.1270932712716052e-124
60,6,-3.7388016126145168e-133,-1.0219741787279545e-127,-1.077514979143633e-127,-1.7070309798766558e-249,-2.0994928966732e-127
60,7,-6.9644523907932209e-136,-1.9036823158406716e-130,-2.007140937163734e-130,-5.9231196817497094e-255,-3.9108302174567961e-130
60,8,-1.2973033107714746e-138,-3.5460840744090841e-133,-3.7388016126145168e-133,-2.0552261310960965e-260,-7.2848986600567095e-133
60,9,-2.4165516334974087e-141,-6.6054678126401052e-136,-6.9644523907932209e-136,-7.131300187897703e-266,-1.3569944368949662e-135
60,10,-4.5014313529241318e-144,-1.2304334614823053e-138,-1.2973033107714746e-138,-2.4744451036532661e-271,-2.5277412736851328e-138
60,11,-8.3850408756888288e-147,-2.2919898273339978e-141,-2.4165516334974087e-141,-8.5859217949968819e-277,-4.7085498458722819e-141
60,12,-1.5619234188987416e-149,-4.2694038589246179e-144,-4.5014313529241318e-144,-2.9791751274241364e-282,-8.7708508310829379e-144
60,13,-2.9094727177509689e-152,-7.9528316806722849e-147,-8.3850408756888288e-147,-1.0337252832927575e-287,-1.6337901651088292e-146
60,14,-5.4196200613379683e-155,-1.4814136547165539e-149,-1.5619234188987416e-149,-3.5868584947626689e-293,-3.0433424932353568e-149
60,15,-1.0095396815393349e-157,-2.7595031612628568e-152,-2.9094727177509689e-152,-1.2445815217433857e-298,-5.6689859744106415e-152
60,16,-1.8805199572438927e-160,-5.140264282548879e-155,-5.4196200613379683e-155,-4.3184953254409682e-304,-1.0559903149086419e-154
60,17,-3.5029383928726574e-163,-9.575026861848514e-158,-1.0095396815393349e-157,-1.4984475946366128e-309,-1.9670458706625792e-157
60,18,-6.5250981979713444e-166,-1.7835880485051464e-160,-1.8805199572438927e-160,-5.1993692797588504e-315,-3.6641145308472367e-160
60,19,-1.2154626121829337e-168,-3.322378487987082e-163,-3.5029383928726574e-163,-1.8043277386122324e-320,-6.8253290354858614e-163
60,20,-2.2641028790553213e-171,-6.1887602502666561e-166,-6.5250981979713444e-166,-0,-1.2713881089266789e-165
60,21,-4.2174574483539239e-174,-1.1528112637908918e-168,-1.2154626121829337e-168,0,-2.3682780934312737e-168
60,22,-7.8560685244466452e-177,-2.1473990850847728e-171,-2.2641028790553213e-171,0,-4.4115098202086181e-171
60,23,-1.4642327270372528e-179,-4.0000674739100032e-174,-4.2174574483539239e-174,0,-8.217539564591197e-174
60,24,-4.5562159372230813e-180,-7.4554208475018468e-177,-7.8560685244466452e-177,0,-1.5316045587885715e-176
